O_Purpose,D_Purpose,Distance,Travel_Time,Age_Group,Gender,License,HH_Size,Num_Student,Num_Driver,Num_Worker,Num_Vehicle,HH_Income,HH_Trips,TRAVEL_MODE
4,1,1.91044185,10,9,2,1,2,0,2,1,3,7,7,3
2,4,11.48417388,70,9,2,1,1,0,1,1,0,5,3,2
1,4,0.684974288,10,11,2,1,2,0,2,0,2,8,4,3
1,8,2.595157009,15,10,1,1,2,0,2,0,2,8,4,3
8,1,2.595157009,10,10,1,1,2,0,2,0,2,8,4,3
1,2,10.985,30,8,2,1,4,1,2,1,2,8,22,3
2,1,10.985,30,8,2,1,4,1,2,1,2,8,22,3
1,9,5.08,15,8,2,1,4,1,2,1,2,8,22,4
9,1,4.991,25,8,2,1,4,1,2,1,2,8,22,4
9,1,1,10,8,1,1,4,1,2,1,2,8,22,3
1,9,5.08,15,8,1,1,4,1,2,1,2,8,22,3
9,1,4.991,25,8,1,1,4,1,2,1,2,8,22,3
1,9,5.08,15,2,1,2,4,1,2,1,2,8,22,4
9,1,4.991,25,2,1,2,4,1,2,1,2,8,22,4
9,1,1,10,1,2,2,4,1,2,1,2,8,22,4
1,9,5.08,15,1,2,2,4,1,2,1,2,8,22,4
9,1,4.991,25,1,2,2,4,1,2,1,2,8,22,4
4,9,1.487289196,10,8,1,1,6,4,2,1,2,5,22,3
9,1,8.320552676,20,8,1,1,6,4,2,1,2,5,22,3
1,2,11.17452178,40,7,2,1,1,1,1,1,1,6,8,3
1,4,0.370160325,10,7,2,1,1,1,1,1,1,6,8,1
9,9,0.361488691,15,7,2,1,1,1,1,1,1,6,8,1
9,1,1.799188974,15,7,2,1,1,1,1,1,1,6,8,2
1,2,4.359814,25,8,2,2,1,0,0,1,0,4,5,2
2,4,5.859251012,30,8,2,2,1,0,0,1,0,4,5,2
4,1,1.566616806,30,8,2,2,1,0,0,1,0,4,5,1
1,9,1.573336044,10,8,2,2,1,0,0,1,0,4,5,2
1,9,1.883967959,10,11,1,1,1,0,1,0,1,3,7,3
9,9,0.887579423,10,11,1,1,1,0,1,0,1,3,7,3
9,1,2.376563546,15,11,1,1,1,0,1,0,1,3,7,3
1,4,2.645506599,15,11,1,1,1,0,1,0,1,3,7,3
4,9,7.115158635,25,11,1,1,1,0,1,0,1,3,7,3
9,4,5.907107625,20,11,1,1,1,0,1,0,1,3,7,3
4,1,4.520119234,20,11,1,1,1,0,1,0,1,3,7,3
1,9,3.976674549,35,11,2,1,2,0,2,0,1,8,10,3
9,4,2.300439354,10,11,2,1,2,0,2,0,1,8,10,3
4,4,1.635501256,15,11,2,1,2,0,2,0,1,8,10,3
4,9,5.149249546,15,11,2,1,2,0,2,0,1,8,10,3
9,4,2.75307869,15,11,2,1,2,0,2,0,1,8,10,3
4,1,1.196,20,10,2,1,1,0,1,1,2,7,4,3
1,2,4.977481245,20,10,2,1,1,0,1,1,3,8,3,3
2,1,4.977481245,60,10,2,1,1,0,1,1,3,8,3,3
4,1,1.64153112,10,9,2,1,4,2,2,2,1,8,16,3
1,2,4.794919881,45,9,1,1,4,2,2,2,1,8,16,2
2,9,3.99246466,45,9,1,1,4,2,2,2,1,8,16,2
9,4,0.644648934,15,9,1,1,4,2,2,2,1,8,16,4
4,1,1.64153112,15,9,1,1,4,2,2,2,1,8,16,4
9,4,0.644648934,15,2,1,2,4,2,2,2,1,8,16,4
4,1,1.64153112,10,2,1,2,4,2,2,2,1,8,16,4
8,9,0.354912334,15,2,1,2,4,2,2,2,1,8,16,1
4,1,1.64153112,10,2,1,2,4,2,2,2,1,8,16,4
2,1,10.74147073,60,10,2,1,2,0,2,1,3,8,3,3
1,9,0.811520077,20,11,1,1,2,0,2,1,2,7,9,3
9,4,2.70656058,15,11,1,1,2,0,2,1,2,7,9,3
9,1,1.951910464,10,11,1,1,2,0,2,1,2,7,9,3
4,1,2.025223469,10,10,2,1,2,0,2,1,2,7,9,3
4,4,1.7048462,15,11,2,1,2,0,2,0,4,5,6,3
4,1,1.472064081,15,11,2,1,2,0,2,0,4,5,6,3
4,4,1.7048462,15,10,1,1,2,0,2,0,4,5,6,4
4,1,1.472064081,15,10,1,1,2,0,2,0,4,5,6,4
4,1,1.149998937,10,8,1,1,5,4,2,1,2,4,15,3
8,1,3.56957661,10,3,1,2,5,4,2,1,2,4,15,4
1,9,3.578890343,10,10,1,1,2,0,2,0,2,6,2,3
9,1,3.578890343,10,10,1,1,2,0,2,0,2,6,2,3
9,9,2.938,10,11,1,1,2,0,2,0,1,3,8,3
9,4,1.808,10,11,1,1,2,0,2,0,1,3,8,3
4,9,1.989,10,11,1,1,2,0,2,0,1,3,8,3
9,1,0.497,10,11,1,1,2,0,2,0,1,3,8,3
1,2,3.022000101,15,7,1,1,2,0,2,2,2,6,11,3
2,1,3.022000101,10,7,1,1,2,0,2,2,2,6,11,3
2,4,2.844278069,15,9,1,1,1,0,1,1,1,7,5,3
2,2,3.833,15,9,2,1,1,0,1,1,1,4,6,3
2,4,3.434,15,9,2,1,1,0,1,1,1,4,6,3
1,2,5.468934432,15,10,1,1,4,1,3,3,3,8,10,3
2,4,1.357405208,10,10,1,1,4,1,3,3,3,8,10,3
4,1,5.014383016,15,10,1,1,4,1,3,3,3,8,10,3
9,1,5.074040805,25,8,2,1,4,1,3,3,3,8,10,3
1,2,9.4116965,100,8,2,1,3,1,2,2,1,8,5,2
2,1,9.4116965,110,8,2,1,3,1,2,2,1,8,5,2
1,9,0.726853508,25,1,2,2,3,1,2,2,1,8,5,4
9,9,3.063493674,20,1,2,2,3,1,2,2,1,8,5,4
9,1,3.773591529,15,1,2,2,3,1,2,2,1,8,5,4
1,2,2.067102098,15,7,2,1,3,0,2,1,2,6,16,3
2,1,2.067102098,15,7,2,1,3,0,2,1,2,6,16,3
1,2,2.067102098,15,7,2,1,3,0,2,1,2,6,16,3
2,9,1.831504357,10,7,2,1,3,0,2,1,2,6,16,3
9,2,1.831504357,10,7,2,1,3,0,2,1,2,6,16,3
2,1,2.067102098,15,7,2,1,3,0,2,1,2,6,16,3
1,4,1.720496546,20,7,2,1,3,0,2,1,2,6,16,4
4,1,1.720496546,15,7,2,1,3,0,2,1,2,6,16,3
1,9,11.34629284,30,7,1,1,3,0,2,1,2,6,16,3
9,1,11.34629284,30,7,1,1,3,0,2,1,2,6,16,3
1,4,1.720496546,20,7,1,1,3,0,2,1,2,6,16,3
4,1,1.720496546,15,7,1,1,3,0,2,1,2,6,16,4
1,9,11.34629284,30,1,2,2,3,0,2,1,2,6,16,4
9,1,11.34629284,30,1,2,2,3,0,2,1,2,6,16,4
1,4,1.720496546,20,1,2,2,3,0,2,1,2,6,16,4
4,1,1.720496546,15,1,2,2,3,0,2,1,2,6,16,4
1,4,1.728233623,10,9,1,1,3,1,2,2,2,8,16,3
4,2,2.066143625,15,9,1,1,3,1,2,2,2,8,16,3
1,2,6.770182954,40,9,2,1,3,1,2,2,2,8,16,2
2,1,6.770182954,40,9,2,1,3,1,2,2,2,8,16,2
1,8,0.394442196,60,2,1,2,3,1,2,2,2,8,16,1
1,9,4.583494664,30,2,1,2,3,1,2,2,2,8,16,4
9,1,4.583494664,20,2,1,2,3,1,2,2,2,8,16,4
1,2,2.54972938,30,7,1,1,2,0,2,2,1,7,5,2
1,2,2.131304631,30,7,2,1,2,0,2,2,1,7,5,2
2,1,2.131304631,30,7,2,1,2,0,2,2,1,7,5,2
1,2,6.026284644,10,10,2,1,2,0,2,2,2,8,7,3
2,4,0.99906923,10,10,2,1,2,0,2,2,2,8,7,3
4,1,6.962564429,20,10,2,1,2,0,2,2,2,8,7,3
1,2,2.490586516,15,10,1,1,1,0,1,1,1,8,2,3
2,1,2.490586516,20,10,1,1,1,0,1,1,1,8,2,3
1,9,0.788452696,10,9,1,1,2,0,2,1,2,6,6,3
9,1,0.788452696,10,9,1,1,2,0,2,1,2,6,6,3
1,2,2.79593925,10,9,2,1,2,0,2,1,2,6,6,3
4,2,2.689852978,10,9,2,1,2,0,2,1,2,6,6,3
2,1,2.71261404,10,9,2,1,2,0,2,1,2,6,6,3
1,2,2.491368119,15,7,1,1,2,0,2,2,1,8,2,3
2,1,2.491368119,20,7,1,1,2,0,2,2,1,8,2,3
1,4,2.047524181,15,11,2,1,2,0,2,1,2,8,19,3
4,4,1.619101289,10,11,2,1,2,0,2,1,2,8,19,3
4,1,1.242269089,10,11,2,1,2,0,2,1,2,8,19,3
1,9,3.129736847,15,11,2,1,2,0,2,1,2,8,19,3
9,9,1.195686454,15,11,2,1,2,0,2,1,2,8,19,3
9,9,0.376253985,25,11,2,1,2,0,2,1,2,8,19,1
9,9,0.376253985,10,11,2,1,2,0,2,1,2,8,19,1
9,1,3.493115496,20,11,2,1,2,0,2,1,2,8,19,3
1,9,1.659740899,10,11,1,1,2,0,2,1,2,8,19,3
9,1,1.659740899,10,11,1,1,2,0,2,1,2,8,19,3
1,2,7.223623186,45,9,1,1,4,1,3,3,3,7,6,2
2,1,7.223623186,60,9,1,1,4,1,3,3,3,7,6,2
1,2,8.273380246,25,9,2,1,4,1,3,3,3,7,6,3
2,1,8.273380246,30,9,2,1,4,1,3,3,3,7,6,3
1,2,8.273380246,25,6,2,1,4,1,3,3,3,7,6,4
2,1,8.273380246,30,6,2,1,4,1,3,3,3,7,6,4
1,4,1.385354128,10,8,2,1,3,0,2,2,1,7,3,3
2,2,4.471484191,20,11,1,1,1,0,1,1,1,7,3,4
2,2,4.454601647,15,11,1,1,1,0,1,1,1,7,3,4
4,1,0.402425115,35,10,1,1,2,0,2,0,1,7,3,1
9,4,1.615399452,30,11,2,2,2,0,1,1,1,8,6,2
4,1,0.764958266,35,11,2,2,2,0,1,1,1,8,6,2
9,4,1.743092116,10,11,2,1,2,0,2,0,3,3,9,3
9,4,1.743092116,10,11,1,1,2,0,2,0,3,3,9,4
1,2,1.316027846,15,10,2,1,3,0,3,2,3,8,8,3
2,4,3.379450441,20,10,2,1,3,0,3,2,3,8,8,4
4,2,3.379450441,20,10,2,1,3,0,3,2,3,8,8,4
1,4,5.084111797,15,9,1,1,2,0,2,1,2,8,2,3
4,1,5.084111797,15,9,1,1,2,0,2,1,2,8,2,3
1,2,9.397397089,25,8,1,1,5,0,3,2,3,6,12,3
2,4,8.333923039,30,8,1,1,5,0,3,2,3,6,12,3
4,1,2.765567137,15,8,1,1,5,0,3,2,3,6,12,3
1,9,4.912739803,20,10,1,1,5,0,3,2,3,6,12,3
9,9,8.737422042,40,10,1,1,5,0,3,2,3,6,12,3
9,1,3.837750231,25,10,1,1,5,0,3,2,3,6,12,3
1,9,4.912739803,20,1,1,2,5,0,3,2,3,6,12,4
9,9,8.737422042,40,1,1,2,5,0,3,2,3,6,12,4
9,1,3.837750231,25,1,1,2,5,0,3,2,3,6,12,4
9,1,1.574318616,10,9,2,1,3,2,1,1,1,5,16,3
9,1,1.574318616,10,2,1,2,3,2,1,1,1,5,16,4
9,1,1.574318616,10,1,1,2,3,2,1,1,1,5,16,4
1,2,9.91121729,25,7,2,1,1,0,1,1,1,5,2,3
4,1,0.333592256,10,8,1,1,3,1,2,2,1,7,17,1
2,1,9.015651798,40,9,1,1,3,1,2,2,1,7,17,3
1,8,1.980470579,20,1,1,2,3,1,2,2,1,7,17,4
8,9,1.557459383,20,1,1,2,3,1,2,2,1,7,17,2
4,1,0.333592256,10,1,1,2,3,1,2,2,1,7,17,1
1,4,2.859711156,15,11,1,1,1,0,1,0,3,7,4,3
4,1,2.859711156,10,11,1,1,1,0,1,0,3,7,4,3
1,4,2.419605983,15,11,2,1,2,0,2,1,2,7,8,3
4,1,2.419605983,15,11,2,1,2,0,2,1,2,7,8,3
1,4,2.419605983,15,12,1,1,2,0,2,1,2,7,8,4
4,1,2.419605983,15,12,1,1,2,0,2,1,2,7,8,4
1,4,3.108690599,15,11,1,1,2,0,2,0,1,8,14,4
4,4,1.685404182,10,11,1,1,2,0,2,0,1,8,14,4
4,9,1.089702715,10,11,1,1,2,0,2,0,1,8,14,4
9,1,4.68072706,10,11,1,1,2,0,2,0,1,8,14,4
1,9,2.640342679,10,11,1,1,2,0,2,0,1,8,14,4
9,4,2.372176826,10,11,1,1,2,0,2,0,1,8,14,3
4,1,4.905721915,15,11,1,1,2,0,2,0,1,8,14,4
1,4,3.108690599,15,11,2,1,2,0,2,0,1,8,14,3
4,4,1.685404182,10,11,2,1,2,0,2,0,1,8,14,3
4,9,1.089702715,10,11,2,1,2,0,2,0,1,8,14,3
9,1,4.68072706,10,11,2,1,2,0,2,0,1,8,14,3
1,9,2.640342679,10,11,2,1,2,0,2,0,1,8,14,3
9,4,2.372176826,10,11,2,1,2,0,2,0,1,8,14,3
4,1,4.905721915,15,11,2,1,2,0,2,0,1,8,14,3
2,4,0.575034793,15,6,2,1,5,5,5,1,2,3,14,3
1,8,0.914617362,10,6,2,1,5,5,5,1,2,3,14,2
8,1,0.914617362,10,6,2,1,5,5,5,1,2,3,14,2
1,4,0.523591195,10,6,2,1,5,5,5,1,2,3,14,1
4,1,0.523591195,15,6,2,1,5,5,5,1,2,3,14,1
1,8,0.914617362,10,6,2,1,5,5,5,1,2,3,14,2
8,1,0.914617362,10,6,2,1,5,5,5,1,2,3,14,2
1,4,0.523591195,10,6,2,1,5,5,5,1,2,3,14,1
4,1,0.523591195,15,6,2,1,5,5,5,1,2,3,14,1
1,4,0.523591195,10,6,2,1,5,5,5,1,2,3,14,1
4,1,0.523591195,15,6,2,1,5,5,5,1,2,3,14,1
4,9,1.050079646,10,8,1,1,3,1,2,0,3,7,17,3
1,4,1.391572238,10,8,2,1,3,1,2,0,3,7,17,3
4,9,3.180796178,15,8,2,1,3,1,2,0,3,7,17,3
9,4,4.178745427,15,8,2,1,3,1,2,0,3,7,17,3
4,4,1.232548455,15,8,2,1,3,1,2,0,3,7,17,3
4,1,4.059768387,15,8,2,1,3,1,2,0,3,7,17,3
1,4,0.783387968,10,8,2,1,3,1,2,0,3,7,17,3
4,1,0.783387968,10,8,2,1,3,1,2,0,3,7,17,3
4,9,1.050079646,10,1,1,2,3,1,2,0,3,7,17,4
1,8,3.002806164,15,2,1,2,3,2,1,1,1,5,8,4
8,1,3.002806164,15,2,1,2,3,2,1,1,1,5,8,4
1,8,3.002806164,15,2,1,2,3,2,1,1,1,5,8,4
8,1,3.002806164,15,2,1,2,3,2,1,1,1,5,8,4
4,1,1.1431147,10,10,2,1,1,0,1,1,1,7,3,3
1,2,6.596,15,10,1,1,2,0,2,2,2,5,10,3
2,9,5.704,15,10,1,1,2,0,2,2,2,5,10,3
9,2,5.704,10,10,1,1,2,0,2,2,2,5,10,3
2,1,6.596,35,10,1,1,2,0,2,2,2,5,10,3
1,9,6.966336311,15,11,2,1,2,0,2,1,2,5,9,3
9,1,6.966336311,15,11,2,1,2,0,2,1,2,5,9,3
2,4,9.870065292,30,10,1,1,2,0,2,1,2,5,9,3
4,1,5.179288338,20,10,1,1,2,0,2,1,2,5,9,3
1,9,1.052632309,10,7,2,1,2,0,2,1,1,5,4,3
9,1,1.052632309,15,7,2,1,2,0,2,1,1,5,4,3
1,2,4.44438727,25,7,2,1,2,0,2,1,1,5,4,3
2,1,4.44438727,25,7,2,1,2,0,2,1,1,5,4,3
1,2,0.411197608,20,6,1,1,3,0,3,3,1,8,4,1
2,1,0.411197608,10,6,1,1,3,0,3,3,1,8,4,1
1,2,0.494740592,10,6,1,1,3,0,3,3,1,8,4,1
2,1,0.494740592,10,6,1,1,3,0,3,3,1,8,4,1
4,4,8.053535744,15,9,1,1,3,0,3,2,3,6,8,3
4,1,6.7371764,15,9,1,1,3,0,3,2,3,6,8,3
1,9,5.911639022,15,12,2,1,3,0,3,2,3,6,8,3
9,1,5.911639022,10,12,2,1,3,0,3,2,3,6,8,3
4,1,6.147,15,11,1,1,3,1,3,0,3,6,9,3
1,4,3.804,15,7,1,1,3,1,3,0,3,6,9,3
4,4,6.01,20,7,1,1,3,1,3,0,3,6,9,3
4,1,6.147,15,7,1,1,3,1,3,0,3,6,9,3
1,4,3.804,10,7,1,1,3,1,3,0,3,6,9,3
4,1,3.804,15,7,1,1,3,1,3,0,3,6,9,3
1,9,4.949,15,7,1,1,3,1,3,0,3,6,9,3
1,8,0.762299048,25,11,1,1,2,0,2,1,1,8,7,1
4,1,0.554885281,25,11,1,1,2,0,2,1,1,8,7,1
4,1,5.548972801,25,11,1,1,2,0,2,1,1,8,7,2
4,1,5.548972801,25,11,2,1,2,0,2,1,1,8,7,2
4,1,4.529148012,15,8,2,1,4,1,2,2,2,7,18,3
1,2,2.247344565,10,7,1,1,4,1,2,2,2,7,18,3
2,1,2.247344565,10,7,1,1,4,1,2,2,2,7,18,3
1,2,2.247344565,10,7,1,1,4,1,2,2,2,7,18,3
2,1,2.247344565,10,7,1,1,4,1,2,2,2,7,18,3
1,9,2.247344565,10,2,1,2,4,1,2,2,2,7,18,4
9,1,2.247344565,10,2,1,2,4,1,2,2,2,7,18,4
1,9,2.247344565,10,2,1,2,4,1,2,2,2,7,18,4
9,4,4.649295248,10,2,1,2,4,1,2,2,2,7,18,4
4,1,4.529148012,15,2,1,2,4,1,2,2,2,7,18,4
1,9,2.247344565,10,1,2,2,4,1,2,2,2,7,18,4
9,1,2.247344565,10,1,2,2,4,1,2,2,2,7,18,4
1,9,2.247344565,10,1,2,2,4,1,2,2,2,7,18,4
9,4,4.649295248,10,1,2,2,4,1,2,2,2,7,18,4
4,1,4.529148012,15,1,2,2,4,1,2,2,2,7,18,4
1,9,1.564,10,11,1,1,2,0,2,0,1,5,7,3
9,9,3.086,10,11,1,1,2,0,2,0,1,5,7,3
9,1,3.255,15,11,1,1,2,0,2,0,1,5,7,3
1,4,2.087,120,11,1,1,2,0,2,0,1,5,7,3
4,1,2.087,20,11,1,1,2,0,2,0,1,5,7,3
1,9,1.564,10,11,1,1,2,0,2,0,1,5,7,3
9,1,1.564,10,11,1,1,2,0,2,0,1,5,7,3
1,2,1.323960665,15,7,2,1,2,0,2,2,0,7,5,1
2,1,1.323960665,15,7,2,1,2,0,2,2,0,7,5,1
1,2,1.113767363,20,7,1,1,2,0,2,2,0,7,5,1
1,9,2.799,15,12,2,1,2,0,2,0,1,4,16,3
9,9,4.707,20,12,2,1,2,0,2,0,1,4,16,3
9,9,1.191,10,12,2,1,2,0,2,0,1,4,16,3
1,9,2.799,15,12,1,1,2,0,2,0,1,4,16,4
9,9,4.707,20,12,1,1,2,0,2,0,1,4,16,4
9,9,1.191,10,12,1,1,2,0,2,0,1,4,16,4
1,8,1.150425876,15,2,2,2,4,2,1,0,1,8,30,4
8,1,1.150425876,15,2,2,2,4,2,1,0,1,8,30,4
1,4,9.398268082,30,10,1,1,1,0,1,0,2,6,2,3
4,1,9.398268082,30,10,1,1,1,0,1,0,2,6,2,3
1,2,2.474406302,15,7,2,1,2,1,2,2,3,7,6,3
1,2,1.691267559,15,7,1,1,2,1,2,2,3,7,6,3
2,4,0.879055033,10,7,1,1,2,1,2,2,3,7,6,3
4,1,1.746150996,15,7,1,1,2,1,2,2,3,7,6,3
2,1,11.73877946,30,8,2,1,2,0,2,2,2,8,7,3
1,4,0.915229283,10,8,2,1,2,0,2,2,2,8,7,3
4,1,0.915229283,10,8,2,1,2,0,2,2,2,8,7,3
1,4,3.39881593,20,12,1,1,1,0,1,0,1,5,2,3
4,1,3.39881593,30,12,1,1,1,0,1,0,1,5,2,3
1,2,5.876035282,30,8,2,1,1,0,1,1,0,5,1,4
1,4,3.206732947,15,12,2,1,2,0,2,0,1,7,4,3
4,1,3.206732947,10,12,2,1,2,0,2,0,1,7,4,3
1,4,3.206732947,15,12,1,1,2,0,2,0,1,7,4,4
4,1,3.206732947,10,12,1,1,2,0,2,0,1,7,4,4
1,9,9.244963171,25,8,2,1,1,1,1,1,1,2,4,3
9,1,9.244963171,25,8,2,1,1,1,1,1,1,2,4,3
1,2,2.11211708,10,11,1,1,3,0,3,2,2,4,10,3
2,1,2.11211708,10,11,1,1,3,0,3,2,2,4,10,3
1,9,5.632866192,15,11,2,1,3,0,3,2,2,4,10,3
9,9,2.90252382,15,11,2,1,3,0,3,2,2,4,10,3
9,9,2.90252382,15,11,2,1,3,0,3,2,2,4,10,3
9,1,5.632866192,15,11,2,1,3,0,3,2,2,4,10,3
1,9,5.632866192,15,7,2,1,3,0,3,2,2,4,10,4
9,9,2.90252382,15,7,2,1,3,0,3,2,2,4,10,4
9,9,2.90252382,15,7,2,1,3,0,3,2,2,4,10,4
9,1,5.632866192,15,7,2,1,3,0,3,2,2,4,10,4
9,9,2.50735632,10,10,1,1,2,0,2,1,3,8,4,3
4,1,5.809514577,15,10,1,1,2,0,2,1,3,8,4,3
1,2,6.548011489,35,10,1,1,1,0,1,1,1,6,2,2
2,1,6.548011489,35,10,1,1,1,0,1,1,1,6,2,2
2,9,0.337255688,10,8,1,1,3,1,2,2,2,8,10,1
2,1,1.891622848,15,8,1,1,3,1,2,2,2,8,10,3
1,9,2.439177193,15,11,2,1,2,0,2,0,2,8,4,3
9,1,2.439177193,15,11,2,1,2,0,2,0,2,8,4,3
1,9,2.439177193,15,11,1,1,2,0,2,0,2,8,4,4
9,1,2.439177193,15,11,1,1,2,0,2,0,2,8,4,4
1,4,2.819803164,15,8,2,1,5,3,2,1,1,6,25,3
4,1,2.799298373,15,8,2,1,5,3,2,1,1,6,25,3
1,9,1.125453934,10,8,2,1,5,3,2,1,1,6,25,3
9,9,0.360366964,10,8,2,1,5,3,2,1,1,6,25,3
9,1,1.356434438,10,8,2,1,5,3,2,1,1,6,25,3
4,1,1.457588556,15,8,2,1,5,3,2,1,1,6,25,3
1,4,2.819803164,15,8,1,1,5,3,2,1,1,6,25,4
4,1,2.799298373,15,8,1,1,5,3,2,1,1,6,25,4
1,4,2.819803164,15,1,2,2,5,3,2,1,1,6,25,4
4,1,2.799298373,15,1,2,2,5,3,2,1,1,6,25,4
1,8,1.529981742,20,2,1,2,5,3,2,1,1,6,25,4
8,4,1.403244506,15,2,1,2,5,3,2,1,1,6,25,4
4,1,1.457588556,15,2,1,2,5,3,2,1,1,6,25,4
1,4,2.819803164,15,1,2,2,5,3,2,1,1,6,25,4
4,1,2.799298373,15,1,2,2,5,3,2,1,1,6,25,4
1,4,2.108257605,10,8,2,2,3,1,1,1,1,5,17,4
1,4,2.108257605,10,1,2,2,3,1,1,1,1,5,17,4
1,2,6.22191647,70,8,2,1,3,1,2,2,1,7,13,2
9,1,6.393275897,85,8,2,1,3,1,2,2,1,7,13,2
1,2,4.237020286,30,8,1,1,3,1,2,2,1,7,13,3
2,1,4.237020286,15,8,1,1,3,1,2,2,1,7,13,3
9,1,2.178141569,35,1,1,2,3,1,2,2,1,7,13,4
1,9,0.300600678,15,8,1,1,1,0,1,0,1,1,4,3
9,9,6.920253062,40,8,1,1,1,0,1,0,1,1,4,3
9,1,7.012905364,40,8,1,1,1,0,1,0,1,1,4,3
1,9,3.900881844,15,7,2,1,2,0,2,2,2,8,7,3
9,2,4.501951284,10,7,2,1,2,0,2,2,2,8,7,3
2,9,4.501951284,20,7,2,1,2,0,2,2,2,8,7,3
9,1,3.900881844,15,7,2,1,2,0,2,2,2,8,7,3
1,4,0.929335826,30,7,2,1,1,1,1,0,1,1,4,1
4,1,0.929335826,45,7,2,1,1,1,1,0,1,1,4,1
1,8,2.252285752,10,7,2,1,1,1,1,0,1,1,4,3
8,1,2.252285752,10,7,2,1,1,1,1,0,1,1,4,3
1,9,3.055642936,15,11,1,1,2,0,2,1,2,6,7,3
4,4,1.222804656,10,11,1,1,2,0,2,1,2,6,7,3
4,9,2.107301964,10,11,1,1,2,0,2,1,2,6,7,3
1,2,11.17836062,25,10,2,1,2,0,2,1,2,6,7,3
2,1,11.17836062,40,10,2,1,2,0,2,1,2,6,7,3
1,4,7.807896997,90,11,2,1,2,0,2,0,3,8,3,3
4,1,5.328056809,15,11,2,1,2,0,2,0,3,8,3,3
1,4,1.263934152,10,11,1,1,1,0,1,0,1,4,5,3
9,4,0.848114643,10,11,1,1,1,0,1,0,1,4,5,3
4,8,8.829579492,50,11,1,1,1,0,1,0,1,4,5,3
8,1,6.749842327,15,11,1,1,1,0,1,0,1,4,5,3
9,9,2.86421296,10,11,1,1,1,0,1,0,2,6,7,3
1,9,1.296376675,20,8,1,1,5,3,2,2,3,8,6,3
1,9,6.430709223,20,2,1,2,5,3,2,2,3,8,6,4
9,1,6.430709223,25,2,1,2,5,3,2,2,3,8,6,4
9,1,3.897970723,15,11,2,1,2,0,2,1,2,8,4,3
1,2,2.356257511,25,7,2,1,1,0,1,1,0,7,5,2
2,1,2.356257511,45,7,2,1,1,0,1,1,0,7,5,1
9,9,0.508310487,30,7,2,1,1,0,1,1,0,7,5,1
9,1,0.693237014,10,8,1,1,4,2,2,2,1,6,12,4
2,1,2.316084763,40,8,2,1,4,2,2,2,1,6,12,2
1,8,0.885870762,10,4,1,2,4,2,2,2,1,6,12,4
8,1,0.885870762,20,4,1,2,4,2,2,2,1,6,12,1
1,2,4.477525846,35,12,1,1,1,0,1,1,1,7,7,3
2,9,4.243961143,15,12,1,1,1,0,1,1,1,7,7,3
9,2,4.243961143,15,12,1,1,1,0,1,1,1,7,7,3
9,1,4.595850268,15,12,1,1,1,0,1,1,1,7,7,3
1,4,2.149564725,10,11,2,1,3,0,3,1,3,7,13,3
4,4,11.48828827,25,11,2,1,3,0,3,1,3,7,13,3
4,4,5.057110111,20,11,2,1,3,0,3,1,3,7,13,3
1,4,3.301120755,10,11,2,1,3,0,3,1,3,7,13,3
4,1,3.301120755,10,11,2,1,3,0,3,1,3,7,13,3
1,4,3.744003603,15,10,1,1,3,0,3,1,3,7,13,3
4,1,3.744003603,20,10,1,1,3,0,3,1,3,7,13,3
1,4,3.301120755,10,10,1,1,3,0,3,1,3,7,13,4
4,1,3.301120755,10,10,1,1,3,0,3,1,3,7,13,4
1,2,6.211596851,25,7,2,1,3,0,3,1,3,7,13,3
2,9,7.34075537,25,7,2,1,3,0,3,1,3,7,13,3
1,9,2.802554221,20,12,1,1,2,0,2,0,2,6,8,3
9,4,5.961849617,20,12,1,1,2,0,2,0,2,6,8,4
4,1,6.848472213,30,12,1,1,2,0,2,0,2,6,8,4
1,2,10.8130494,25,9,2,1,2,0,2,2,3,8,5,3
4,1,10.39016288,25,9,2,1,2,0,2,2,3,8,5,3
1,2,6.01574713,15,10,1,1,2,0,2,2,3,8,5,3
2,1,6.01574713,15,10,1,1,2,0,2,2,3,8,5,3
2,1,1.215862938,10,7,2,2,2,2,0,2,0,2,2,1
8,9,3.787005822,10,2,2,2,4,2,2,1,3,7,28,4
9,4,0.439126822,10,2,2,2,4,2,2,1,3,7,28,1
4,9,0.486242865,10,2,2,2,4,2,2,1,3,7,28,1
9,1,6.062203623,15,2,2,2,4,2,2,1,3,7,28,4
9,4,0.439126822,10,1,2,2,4,2,2,1,3,7,28,1
4,1,5.659272248,25,1,2,2,4,2,2,1,3,7,28,4
1,4,1.357127755,15,11,2,1,2,0,2,2,2,6,4,1
4,1,1.357127755,15,11,2,1,2,0,2,2,2,6,4,1
2,1,11.27804489,30,10,1,1,2,0,2,2,2,6,4,3
4,9,6.674743633,30,11,2,1,3,0,3,1,3,7,14,3
9,4,5.330522803,30,11,2,1,3,0,3,1,3,7,14,3
1,9,2.948382677,15,11,1,1,3,0,3,1,3,7,14,3
9,1,2.948382677,20,11,1,1,3,0,3,1,3,7,14,3
2,4,2.836260251,30,10,2,1,4,2,2,1,3,5,20,3
1,2,6.246020611,25,9,1,1,2,0,2,2,2,4,6,3
2,1,6.246020611,15,9,1,1,2,0,2,2,2,4,6,3
1,2,1.496005335,20,9,1,1,2,0,2,2,2,4,6,3
2,1,1.496005335,10,9,1,1,2,0,2,2,2,4,6,3
